order_id,order_datetime,store_id,product_id,promotion_id,channel,payment_method,units,unit_selling_price,discount_pct_applied,order_status
BF2025-001308,2025-11-28 18:24:44,S029,P0087,PR008,In-Store,Card,2,80.03,31.3,Completed
BF2025-001309,2025-11-30 03:30:55,S018,P0075,,In-Store,Digital Wallet,1,295.59,0.0,Completed
BF2025-001310,2025-11-28 10:20:06,S019,P0085,PR005,Online,Digital Wallet,3,31.42,21.2,Completed
BF2025-001311,2025-11-28 10:44:40,S001,P0091,PR018,Online,Card,1,124.91,20.7,Completed
BF2025-001312,2025-11-30 05:08:49,S010,P0076,PR007,In-Store,Card,2,566.37,48.6,Completed
BF2025-001313,2025-11-26 11:28:06,S021,P0008,,In-Store,Card,5,16.96,13.3,Completed
BF2025-001314,2025-11-23 16:56:28,S004,P0022,,In-Store,Card,2,111.11,0.0,Completed
BF2025-001315,2025-11-23 23:51:24,S001,P0041,,Online,Cash,2,168.31,0.0,Completed
BF2025-001316,2025-11-22 13:45:54,S006,P0041,,Online,Card,2,167.23,0.0,Completed
BF2025-001317,2025-11-22 13:03:50,S016,P0016,PR008,In-Store,Cash,2,605.19,30.4,Completed
BF2025-001318,2025-11-24 22:02:03,S007,P0018,,Online,Card,5,179.24,0.0,Completed
BF2025-001319,2025-11-23 21:04:12,S030,P0022,PR012,Online,Card,3,53.73,52.0,Completed
BF2025-001320,2025-11-26 11:55:47,S002,P0007,PR006,In-Store,Card,3,91.85,52.1,Completed
BF2025-001321,2025-11-23 04:50:40,S023,P0038,PR004,Online,Card,3,451.64,59.4,Completed
BF2025-001322,2025-11-28 09:29:50,S006,P0071,PR004,In-Store,Card,4,6.95,60.5,Completed
BF2025-001323,2025-11-25 00:55:20,S001,P0016,PR018,Online,Digital Wallet,3,690.32,22.3,Returned
BF2025-001324,2025-11-23 00:03:49,S029,P0049,PR006,Online,Cash,4,6.62,48.5,Completed
BF2025-001325,2025-11-28 06:50:57,S011,P0083,,Online,Digital Wallet,2,194.27,0.0,Canceled
BF2025-001326,2025-11-28 11:42:23,S003,P0004,,Online,Card,2,839.08,0.0,Completed
BF2025-001327,2025-11-23 21:46:49,S014,P0007,,In-Store,Card,3,198.42,0.0,Completed
BF2025-001328,2025-11-29 10:38:28,S027,P0119,,Online,Card,2,61.08,0.0,Completed
BF2025-001329,2025-11-28 08:14:41,S017,P0105,,Online,Card,2,277.85,0.0,Completed
BF2025-001330,2025-11-25 06:54:17,S027,P0097,PR005,In-Store,Card,2,20.78,24.8,Completed
BF2025-001331,2025-11-22 09:35:08,S025,P0083,,Online,Cash,4,196.13,0.0,Completed
BF2025-001332,2025-11-30 05:59:49,S004,P0026,,In-Store,Cash,3,656.65,0.0,Completed
BF2025-001333,2025-11-28 10:36:39,S027,P0024,,Online,Card,2,289.86,0.0,Completed
BF2025-001334,2025-11-28 04:19:31,S027,P0017,,In-Store,Card,2,56.51,10.9,Completed
BF2025-001335,2025-11-28 18:41:21,S005,P0111,PR018,Online,Cash,2,174.12,16.8,Completed
BF2025-001336,2025-11-28 15:31:25,S003,P0106,,In-Store,Cash,3,276.21,12.0,Completed
BF2025-001337,2025-11-30 21:42:38,S011,P0076,PR011,Online,Card,1,615.54,44.4,Completed
BF2025-001338,2025-11-26 13:18:00,S021,P0046,,Online,Card,2,174.06,0.0,Returned
BF2025-001339,2025-11-23 05:29:56,S030,P0114,,Online,Digital Wallet,3,73.37,0.0,Completed
BF2025-001340,2025-11-28 15:22:45,S018,P0112,,In-Store,Card,3,140.12,0.0,Completed
BF2025-001341,2025-11-26 07:04:55,S024,P0112,,Online,Card,4,143.57,0.0,Completed
BF2025-001342,2025-11-30 07:47:29,S011,P0014,PR012,In-Store,Card,1,29.59,51.0,Completed
BF2025-001343,2025-11-29 10:46:03,S017,P0015,,In-Store,Cash,3,11.37,0.0,Returned
BF2025-001344,2025-11-29 14:14:10,S016,P0036,,Online,Card,3,31.77,0.0,Completed
BF2025-001345,2025-11-28 08:55:27,S027,P0101,PR017,In-Store,Card,6,131.46,37.4,Completed
BF2025-001346,2025-11-28 20:52:00,S026,P0025,PR017,In-Store,Digital Wallet,4,84.15,36.7,Canceled
BF2025-001347,2025-11-26 20:08:37,S023,P0061,PR017,Online,Card,3,6.01,37.6,Completed
BF2025-001348,2025-11-30 11:24:39,S026,P0066,,In-Store,Card,4,5.98,0.0,Completed
BF2025-001349,2025-11-24 23:28:13,S029,P0110,PR006,Online,Digital Wallet,2,53.45,50.1,Completed
BF2025-001350,2025-11-24 21:32:27,S004,P0059,,Online,Card,3,95.69,0.0,Completed
BF2025-001351,2025-11-22 11:05:33,S026,P0101,PR015,In-Store,Card,3,157.08,23.2,Completed
BF2025-001352,2025-11-24 17:39:57,S008,P0044,PR003,Online,Digital Wallet,1,43.34,31.6,Completed
BF2025-001353,2025-11-28 22:48:36,S021,P0010,PR018,Online,Card,3,69.26,21.6,Completed
BF2025-001354,2025-11-27 03:44:13,S003,P0065,PR001,In-Store,Cash,2,16.64,36.2,Completed
BF2025-001355,2025-11-28 14:23:38,S026,P0064,,In-Store,Card,1,27.76,0.0,Completed
BF2025-001356,2025-11-26 17:43:42,S021,P0097,PR006,Online,Digital Wallet,2,13.92,49.9,Completed
BF2025-001357,2025-11-28 00:12:10,S002,P0043,PR007,In-Store,Digital Wallet,3,12.1,51.5,Completed
BF2025-001358,2025-11-29 08:18:17,S025,P0115,,In-Store,Card,1,166.84,0.0,Completed
BF2025-001359,2025-11-25 18:50:13,S022,P0056,,Online,Card,2,7.91,0.0,Returned
BF2025-001360,2025-11-28 19:58:00,S024,P0023,,In-Store,Card,1,278.5,0.0,Completed
BF2025-001361,2025-11-29 20:44:13,S013,P0116,,Online,Card,2,178.72,0.0,Completed
BF2025-001362,2025-11-30 02:18:30,S007,P0012,PR008,Online,Digital Wallet,2,387.97,31.1,Completed
BF2025-001363,2025-11-25 02:42:00,S028,P0043,,In-Store,Digital Wallet,3,23.68,5.4,Completed
BF2025-001364,2025-11-28 04:27:22,S016,P0029,,In-Store,Card,3,165.24,0.0,Completed
BF2025-001365,2025-11-28 02:09:20,S002,P0094,,In-Store,Card,3,195.69,0.0,Completed
BF2025-001366,2025-11-28 12:38:10,S029,P0095,PR013,In-Store,Card,1,258.62,15.9,Completed
BF2025-001367,2025-11-29 09:55:33,S015,P0031,,Online,Cash,3,57.85,0.0,Completed
BF2025-001368,2025-11-28 04:31:15,S021,P0026,PR002,In-Store,Cash,2,508.79,22.4,Completed
BF2025-001369,2025-11-24 02:24:19,S011,P0113,,Online,Digital Wallet,2,21.56,0.0,Completed
BF2025-001370,2025-11-26 21:06:20,S015,P0118,PR011,In-Store,Card,2,14.95,45.3,Completed
BF2025-001371,2025-11-28 18:20:06,S019,P0026,PR005,Online,Card,2,500.91,22.5,Completed
BF2025-001372,2025-11-22 23:46:21,S027,P0001,PR007,In-Store,Card,3,514.13,49.2,Completed
BF2025-001373,2025-11-22 19:49:02,S011,P0031,PR018,Online,Cash,3,44.65,23.4,Completed
BF2025-001374,2025-11-28 18:40:16,S024,P0079,PR003,In-Store,Card,3,97.42,33.9,Completed
BF2025-001375,2025-11-24 03:19:16,S004,P0045,PR011,In-Store,Card,4,33.82,42.7,Completed
BF2025-001376,2025-11-23 22:38:25,S025,P0003,,Online,Card,2,103.14,0.0,Completed
BF2025-001377,2025-11-28 14:30:16,S019,P0115,,Online,Digital Wallet,2,171.35,0.0,Completed
BF2025-001378,2025-11-29 12:55:27,S012,P0109,,Online,Card,1,129.67,0.0,Completed
BF2025-001379,2025-11-27 12:52:06,S009,P0075,,In-Store,Card,1,292.79,0.0,Completed
BF2025-001380,2025-11-28 19:09:06,S005,P0111,,Online,Digital Wallet,1,208.58,0.0,Returned
BF2025-001381,2025-11-28 13:53:38,S001,P0070,PR016,Online,Card,2,347.37,47.3,Canceled
BF2025-001382,2025-11-23 02:51:47,S017,P0065,PR015,Online,Digital Wallet,2,19.22,27.5,Completed
BF2025-001383,2025-11-29 21:48:55,S029,P0090,,Online,Card,2,493.76,0.0,Completed
BF2025-001384,2025-11-28 08:18:05,S018,P0103,PR008,Online,Digital Wallet,2,16.37,34.1,Completed
BF2025-001385,2025-11-28 03:45:30,S020,P0035,,Online,Card,2,124.61,0.0,Completed
BF2025-001386,2025-11-25 21:22:17,S001,P0011,,Online,Digital Wallet,2,94.68,13.3,Completed
BF2025-001387,2025-11-23 16:54:01,S020,P0118,PR014,Online,Card,3,17.34,35.8,Completed
BF2025-001388,2025-11-28 22:30:39,S020,P0038,PR003,Online,Card,2,756.75,32.9,Completed
BF2025-001389,2025-11-22 22:55:07,S028,P0020,PR002,In-Store,Cash,3,13.1,21.1,Completed
BF2025-001390,2025-11-28 13:03:49,S001,P0077,,Online,Card,2,211.61,0.0,Completed
BF2025-001391,2025-11-29 20:36:37,S012,P0028,,Online,Card,2,140.98,0.0,Completed
BF2025-001392,2025-11-28 08:19:48,S020,P0059,PR008,In-Store,Digital Wallet,3,62.97,33.7,Completed
BF2025-001393,2025-11-23 18:24:10,S007,P0120,PR018,Online,Card,1,244.59,19.5,Completed
BF2025-001394,2025-11-25 11:48:13,S015,P0008,PR003,Online,Cash,3,12.84,34.1,Completed
BF2025-001395,2025-11-22 19:18:32,S022,P0014,PR018,In-Store,Card,4,46.59,22.5,Completed
BF2025-001396,2025-11-29 05:31:48,S007,P0002,PR003,In-Store,Card,2,226.53,32.4,Completed
BF2025-001397,2025-11-28 00:19:06,S027,P0082,,In-Store,Card,1,540.49,0.0,Completed
BF2025-001398,2025-11-25 14:47:21,S012,P0023,PR007,In-Store,Digital Wallet,3,142.14,49.3,Completed
BF2025-001399,2025-11-29 01:11:21,S008,P0063,PR006,Online,Digital Wallet,2,75.26,49.0,Completed
BF2025-001400,2025-11-28 22:32:11,S020,P0008,,In-Store,Card,5,17.03,13.1,Completed
BF2025-001401,2025-11-24 02:16:05,S022,P0116,PR010,Online,Card,3,136.29,23.6,Completed
BF2025-001402,2025-11-26 11:20:33,S006,P0084,PR009,In-Store,Card,4,216.23,32.9,Completed
BF2025-001403,2025-11-28 14:06:24,S027,P0057,PR010,Online,Cash,4,33.24,27.1,Completed
BF2025-001404,2025-11-23 12:08:39,S002,P0108,,Online,Card,1,166.84,0.0,Completed
BF2025-001405,2025-11-25 01:42:45,S017,P0004,,Online,Card,2,793.41,0.0,Completed
BF2025-001406,2025-11-26 20:21:55,S004,P0003,,Online,Card,2,104.98,0.0,Completed
BF2025-001407,2025-11-28 09:57:25,S001,P0064,,Online,Card,2,28.02,0.0,Completed
BF2025-001408,2025-11-28 11:57:08,S029,P0033,PR009,Online,Card,1,32.34,32.1,Completed
BF2025-001409,2025-11-28 00:34:02,S030,P0064,,Online,Card,3,27.63,0.0,Returned
BF2025-001410,2025-11-27 06:51:32,S002,P0028,PR003,Online,Digital Wallet,1,92.25,33.6,Completed
BF2025-001411,2025-11-28 18:17:54,S002,P0012,,Online,Cash,3,563.04,0.0,Completed
BF2025-001412,2025-11-28 05:41:32,S025,P0071,,Online,Cash,4,17.68,0.0,Completed
BF2025-001413,2025-11-28 01:47:31,S001,P0083,PR002,Online,Card,4,154.96,20.8,Completed
BF2025-001414,2025-11-28 17:07:44,S024,P0019,,Online,Digital Wallet,2,709.24,0.0,Completed
BF2025-001415,2025-11-29 03:29:15,S005,P0077,PR013,Online,Card,3,176.02,15.9,Completed
BF2025-001416,2025-11-22 12:44:29,S003,P0041,PR017,In-Store,Cash,2,106.25,36.6,Completed
BF2025-001417,2025-11-22 14:35:21,S024,P0043,PR003,In-Store,Card,4,16.25,35.8,Completed
BF2025-001418,2025-11-27 19:43:03,S026,P0027,PR002,Online,Card,3,111.49,20.2,Completed
BF2025-001419,2025-11-22 11:04:06,S028,P0096,PR002,In-Store,Card,5,28.89,24.3,Completed
BF2025-001420,2025-11-28 19:17:40,S029,P0015,PR010,In-Store,Digital Wallet,3,8.59,26.3,Completed
BF2025-001421,2025-11-23 13:59:24,S024,P0002,,Online,Cash,2,291.99,13.8,Completed
BF2025-001422,2025-11-23 04:53:03,S024,P0074,,Online,Card,2,29.92,0.0,Completed
BF2025-001423,2025-11-22 03:11:12,S019,P0001,,Online,Card,2,1027.78,0.0,Completed
BF2025-001424,2025-11-29 12:11:01,S003,P0098,PR007,Online,Digital Wallet,3,108.64,49.0,Completed
BF2025-001425,2025-11-28 15:24:37,S001,P0002,,In-Store,Cash,4,339.2,0.0,Completed
BF2025-001426,2025-11-28 14:26:38,S020,P0023,PR014,Online,Digital Wallet,4,195.11,31.6,Completed
BF2025-001427,2025-11-22 06:18:19,S001,P0069,,In-Store,Card,4,33.94,0.0,Completed
BF2025-001428,2025-11-28 09:49:32,S022,P0016,,Online,Card,2,876.8,0.0,Completed
BF2025-001429,2025-11-28 17:26:28,S001,P0102,PR010,Online,Digital Wallet,3,472.51,28.3,Completed
BF2025-001430,2025-11-28 13:50:45,S025,P0107,PR013,Online,Card,1,64.12,13.6,Completed
BF2025-001431,2025-11-28 01:56:55,S012,P0091,,Online,Card,2,157.6,0.0,Completed
BF2025-001432,2025-11-28 20:34:42,S017,P0101,PR002,In-Store,Card,2,167.21,20.4,Completed
BF2025-001433,2025-11-27 14:04:39,S023,P0008,,Online,Card,1,19.36,0.0,Completed
BF2025-001434,2025-11-28 12:29:05,S013,P0009,PR005,In-Store,Card,3,207.56,20.4,Completed
BF2025-001435,2025-11-23 08:40:37,S008,P0070,,Online,Digital Wallet,1,672.36,0.0,Completed
BF2025-001436,2025-11-29 01:41:49,S021,P0027,PR013,In-Store,Card,5,126.08,13.8,Completed
BF2025-001437,2025-11-23 15:59:59,S030,P0108,,In-Store,Cash,3,150.74,11.5,Completed
BF2025-001438,2025-11-29 12:10:50,S018,P0061,,In-Store,Card,3,9.5,0.0,Completed
BF2025-001439,2025-11-23 14:48:33,S002,P0025,,Online,Card,5,134.73,0.0,Completed
BF2025-001440,2025-11-30 12:40:08,S030,P0074,PR011,In-Store,Digital Wallet,4,16.56,44.9,Completed
BF2025-001441,2025-11-30 18:44:05,S008,P0013,PR018,Online,Card,4,148.64,19.9,Completed
BF2025-001442,2025-11-28 09:28:34,S005,P0006,,Online,Cash,4,101.06,14.3,Completed
BF2025-001443,2025-11-27 14:53:42,S020,P0101,,In-Store,Card,1,198.89,0.0,Completed
BF2025-001444,2025-11-22 11:02:15,S004,P0069,PR016,Online,Card,2,17.19,48.6,Completed
BF2025-001445,2025-11-28 10:00:15,S003,P0066,PR017,In-Store,Card,1,3.94,34.2,Completed
BF2025-001446,2025-11-23 05:35:00,S025,P0003,PR003,Online,Card,2,73.21,31.9,Completed
BF2025-001447,2025-11-28 12:34:49,S009,P0039,,Online,Card,1,25.65,0.0,Completed
BF2025-001448,2025-11-28 11:08:17,S027,P0061,,In-Store,Card,2,9.86,0.0,Completed
BF2025-001449,2025-11-28 02:43:38,S025,P0017,PR015,In-Store,Card,2,46.53,27.7,Completed
BF2025-001450,2025-11-28 14:05:22,S007,P0116,,Online,Digital Wallet,4,170.97,7.8,Completed
BF2025-001451,2025-11-29 22:08:51,S017,P0089,PR005,In-Store,Digital Wallet,3,74.77,18.9,Completed
BF2025-001452,2025-11-24 01:23:53,S022,P0061,PR004,In-Store,Card,6,3.92,59.3,Completed
BF2025-001453,2025-11-24 21:49:52,S025,P0076,,In-Store,Card,2,1099.55,0.0,Returned
BF2025-001454,2025-11-28 19:35:02,S029,P0103,,Online,Card,2,20.59,16.6,Completed
BF2025-001455,2025-11-23 12:11:27,S021,P0050,PR001,In-Store,Digital Wallet,5,22.96,39.3,Completed
BF2025-001456,2025-11-23 15:05:36,S026,P0077,PR015,Online,Card,3,154.68,26.2,Completed
BF2025-001457,2025-11-29 19:48:54,S017,P0115,PR016,Online,Card,4,82.82,50.1,Completed
BF2025-001458,2025-11-28 15:48:10,S019,P0020,PR004,Online,Card,2,6.42,60.6,Completed
BF2025-001459,2025-11-24 22:09:59,S004,P0098,,Online,Card,5,209.49,0.0,Completed
BF2025-001460,2025-11-28 01:22:06,S023,P0117,,Online,Card,3,33.12,0.0,Completed
BF2025-001461,2025-11-29 17:15:30,S001,P0030,,Online,Cash,3,31.18,17.9,Completed
BF2025-001462,2025-11-30 12:18:48,S030,P0036,,Online,Digital Wallet,2,31.68,0.0,Completed
BF2025-001463,2025-11-22 14:41:58,S004,P0112,,Online,Card,2,146.46,0.0,Completed
BF2025-001464,2025-11-29 07:46:15,S027,P0001,,Online,Card,2,1028.16,0.0,Completed
BF2025-001465,2025-11-29 05:36:42,S025,P0075,PR007,In-Store,Card,5,154.43,48.3,Completed
BF2025-001466,2025-11-28 18:48:34,S017,P0015,PR004,In-Store,Cash,1,4.49,60.4,Completed
BF2025-001467,2025-11-28 05:10:12,S014,P0028,,Online,Digital Wallet,1,138.92,0.0,Completed
BF2025-001468,2025-11-28 03:18:35,S003,P0120,,Online,Cash,5,310.92,0.0,Completed
BF2025-001469,2025-11-22 09:02:12,S010,P0049,PR009,Online,Card,2,9.02,31.0,Completed
BF2025-001470,2025-11-30 09:17:31,S009,P0111,PR010,In-Store,Card,5,152.23,28.0,Completed
BF2025-001471,2025-11-30 21:34:12,S020,P0023,,Online,Digital Wallet,2,280.79,0.0,Completed
BF2025-001472,2025-11-24 17:56:38,S020,P0086,PR009,In-Store,Card,6,17.12,33.8,Completed
BF2025-001473,2025-11-29 17:00:14,S026,P0025,PR007,In-Store,Card,4,65.54,48.0,Completed
BF2025-001474,2025-11-25 14:11:54,S005,P0061,,In-Store,Card,1,9.75,0.0,Completed
BF2025-001475,2025-11-28 12:28:12,S019,P0038,PR013,In-Store,Cash,3,937.64,16.1,Completed
BF2025-001476,2025-11-28 14:43:12,S019,P0019,,Online,Card,2,690.5,0.0,Completed
BF2025-001477,2025-11-23 12:17:17,S020,P0094,PR017,In-Store,Card,2,126.24,35.4,Completed
BF2025-001478,2025-11-23 17:39:38,S017,P0008,PR018,Online,Card,3,15.01,22.4,Completed
BF2025-001479,2025-11-23 08:42:39,S025,P0058,PR017,In-Store,Card,2,24.2,37.4,Completed
BF2025-001480,2025-11-28 09:58:01,S009,P0089,PR011,In-Store,Card,4,50.92,44.9,Completed
BF2025-001481,2025-11-29 03:18:42,S007,P0067,,In-Store,Cash,2,136.48,0.0,Completed
BF2025-001482,2025-11-30 11:13:10,S020,P0033,,Online,Digital Wallet,4,47.33,0.0,Completed
BF2025-001483,2025-11-26 19:07:13,S001,P0041,PR004,Online,Card,1,66.19,60.9,Completed
BF2025-001484,2025-11-22 05:23:50,S013,P0085,PR008,Online,Cash,4,25.72,34.7,Returned
BF2025-001485,2025-11-22 20:04:11,S006,P0023,PR013,Online,Cash,4,229.34,17.2,Completed
BF2025-001486,2025-11-28 03:02:28,S022,P0047,,In-Store,Digital Wallet,2,14.95,14.1,Returned
BF2025-001487,2025-11-30 05:38:03,S014,P0100,PR003,Online,Digital Wallet,3,87.59,34.7,Completed
BF2025-001488,2025-11-30 12:58:23,S016,P0090,,Online,Cash,3,487.88,0.0,Completed
BF2025-001489,2025-11-28 15:19:05,S026,P0021,PR008,In-Store,Card,4,22.96,34.6,Completed
BF2025-001490,2025-11-30 20:48:29,S027,P0104,,Online,Card,3,56.79,0.0,Completed
BF2025-001491,2025-11-30 15:16:08,S017,P0078,PR006,Online,Card,1,131.83,52.8,Completed
BF2025-001492,2025-11-25 04:01:13,S017,P0075,PR014,In-Store,Card,3,178.55,37.0,Completed
BF2025-001493,2025-11-27 22:20:12,S023,P0065,PR018,In-Store,Card,1,20.29,24.7,Completed
BF2025-001494,2025-11-29 06:12:00,S025,P0010,PR001,In-Store,Cash,4,51.83,39.6,Completed
BF2025-001495,2025-11-28 15:57:58,S019,P0120,PR003,Online,Card,2,198.32,35.5,Completed
BF2025-001496,2025-11-30 16:08:58,S004,P0062,,Online,Card,4,259.84,0.0,Canceled
BF2025-001497,2025-11-28 22:20:31,S003,P0045,,Online,Cash,3,60.06,0.0,Completed
BF2025-001498,2025-11-22 17:12:50,S007,P0013,,In-Store,Cash,3,182.96,0.0,Completed
BF2025-001499,2025-11-23 13:54:40,S021,P0062,PR010,In-Store,Card,3,193.99,26.6,Completed
BF2025-001500,2025-11-23 20:29:48,S004,P0064,,In-Store,Card,2,26.45,0.0,Completed
BF2025-001501,2025-11-27 15:03:35,S007,P0095,PR010,Online,Card,1,219.09,28.5,Completed
BF2025-001502,2025-11-27 17:51:00,S019,P0113,PR016,In-Store,Card,2,11.58,49.2,Completed
BF2025-001503,2025-11-25 05:58:30,S010,P0091,,Online,Card,2,153.12,0.0,Completed
BF2025-001504,2025-11-22 22:59:06,S024,P0044,,In-Store,Digital Wallet,3,64.93,0.0,Completed
BF2025-001505,2025-11-29 01:36:53,S017,P0118,,In-Store,Card,1,27.03,0.0,Completed
BF2025-001506,2025-11-28 12:30:40,S022,P0054,PR008,Online,Digital Wallet,1,17.56,36.1,Completed
BF2025-001507,2025-11-28 01:59:42,S002,P0042,,In-Store,Card,3,106.02,0.0,Completed
BF2025-001508,2025-11-28 18:43:22,S015,P0002,PR001,Online,Card,1,221.27,35.0,Completed
BF2025-001509,2025-11-30 09:43:55,S009,P0082,PR012,Online,Card,3,275.58,49.6,Completed
BF2025-001510,2025-11-27 10:41:26,S002,P0104,,Online,Card,4,57.44,0.0,Completed
BF2025-001511,2025-11-22 10:24:53,S021,P0075,,Online,Card,1,292.36,0.0,Completed
BF2025-001512,2025-11-24 00:49:49,S018,P0022,,Online,Digital Wallet,1,110.02,0.0,Completed
BF2025-001513,2025-11-27 20:49:41,S026,P0096,PR014,In-Store,Card,3,25.73,32.7,Completed
BF2025-001514,2025-11-28 18:25:02,S015,P0022,PR011,Online,Cash,3,63.7,43.1,Completed
BF2025-001515,2025-11-25 18:40:21,S005,P0096,,In-Store,Cash,4,31.18,15.8,Completed
BF2025-001516,2025-11-28 13:44:12,S022,P0073,PR008,Online,Digital Wallet,1,36.57,30.2,Completed
BF2025-001517,2025-11-28 19:08:58,S006,P0069,,Online,Digital Wallet,1,33.96,0.0,Completed
BF2025-001518,2025-11-27 23:43:43,S008,P0100,PR010,In-Store,Card,5,101.66,25.7,Completed
BF2025-001519,2025-11-29 15:46:08,S019,P0028,PR005,In-Store,Card,3,103.1,26.5,Completed
BF2025-001520,2025-11-28 01:05:12,S003,P0065,PR016,Online,Card,1,12.63,52.7,Completed
BF2025-001521,2025-11-28 12:28:26,S006,P0046,PR017,In-Store,Digital Wallet,3,113.64,34.4,Completed
BF2025-001522,2025-11-26 18:32:42,S004,P0001,,Online,Card,1,1027.49,0.0,Completed
BF2025-001523,2025-11-22 13:41:41,S021,P0007,PR016,In-Store,Card,4,96.75,51.4,Completed
BF2025-001524,2025-11-24 09:50:52,S028,P0048,,Online,Card,4,145.58,0.0,Completed
BF2025-001525,2025-11-23 00:59:43,S008,P0077,,Online,Card,3,208.58,0.0,Completed
BF2025-001526,2025-11-29 12:28:55,S028,P0041,PR015,Online,Card,1,125.61,26.8,Completed
BF2025-001527,2025-11-24 03:06:37,S029,P0061,PR014,Online,Digital Wallet,2,6.36,32.8,Completed
BF2025-001528,2025-11-28 23:03:14,S008,P0018,PR002,In-Store,Card,1,145.28,18.5,Completed
BF2025-001529,2025-11-30 08:43:49,S028,P0003,,Online,Card,2,105.43,0.0,Returned
BF2025-001530,2025-11-27 16:16:07,S005,P0027,,Online,Card,3,144.26,0.0,Completed
BF2025-001531,2025-11-23 20:22:29,S023,P0113,PR016,In-Store,Cash,2,10.87,50.4,Returned
BF2025-001532,2025-11-30 00:23:12,S030,P0068,PR003,Online,Digital Wallet,2,13.59,31.1,Completed
BF2025-001533,2025-11-28 16:17:23,S028,P0002,PR003,Online,Card,4,225.69,34.5,Completed
BF2025-001534,2025-11-24 19:56:14,S020,P0111,PR015,In-Store,Digital Wallet,5,156.89,25.8,Completed
BF2025-001535,2025-11-27 00:08:52,S019,P0095,PR014,Online,Digital Wallet,1,201.85,34.0,Completed
BF2025-001536,2025-11-29 12:12:47,S003,P0082,,Online,Cash,4,547.73,0.0,Completed
BF2025-001537,2025-11-22 17:21:34,S022,P0033,PR005,In-Store,Card,6,33.71,27.0,Completed
BF2025-001538,2025-11-27 10:44:04,S027,P0046,,In-Store,Card,3,175.96,0.0,Completed
BF2025-001539,2025-11-30 07:08:50,S026,P0108,PR010,In-Store,Digital Wallet,1,127.05,23.7,Completed
BF2025-001540,2025-11-28 04:15:09,S015,P0045,PR016,Online,Card,3,30.49,49.4,Returned
BF2025-001541,2025-11-30 16:43:55,S026,P0020,PR015,Online,Card,1,12.66,25.3,Canceled
BF2025-001542,2025-11-28 09:28:12,S012,P0081,PR006,Online,Card,2,49.27,49.9,Completed
BF2025-001543,2025-11-29 19:32:06,S026,P0060,PR011,In-Store,Card,3,124.83,40.9,Completed
BF2025-001544,2025-11-22 18:41:39,S020,P0079,,In-Store,Card,2,152.83,0.0,Completed
BF2025-001545,2025-11-28 22:19:14,S015,P0101,,Online,Card,2,207.39,0.0,Completed
BF2025-001546,2025-11-23 12:04:06,S005,P0087,PR002,In-Store,Card,1,89.26,23.1,Completed
BF2025-001547,2025-11-26 13:20:59,S024,P0053,,Online,Digital Wallet,4,951.64,0.0,Completed
BF2025-001548,2025-11-28 12:59:15,S026,P0008,,In-Store,Card,2,19.81,0.0,Completed
BF2025-001549,2025-11-30 20:00:29,S024,P0042,PR009,In-Store,Digital Wallet,1,69.5,35.2,Completed
BF2025-001550,2025-11-30 10:41:40,S017,P0044,PR006,In-Store,Card,1,33.24,47.9,Completed
BF2025-001551,2025-11-29 23:00:37,S010,P0065,PR006,In-Store,Card,1,12.95,50.3,Completed
BF2025-001552,2025-11-30 15:48:50,S016,P0018,PR009,In-Store,Card,2,109.88,37.6,Completed
BF2025-001553,2025-11-30 20:58:59,S028,P0116,PR010,Online,Card,1,136.74,25.5,Completed
BF2025-001554,2025-11-30 15:41:27,S018,P0109,,In-Store,Card,1,125.36,0.0,Returned
BF2025-001555,2025-11-26 14:18:52,S016,P0105,PR017,Online,Card,2,174.57,37.0,Returned
BF2025-001556,2025-11-28 21:52:58,S026,P0066,,In-Store,Digital Wallet,1,6.05,0.0,Completed
BF2025-001557,2025-11-29 11:00:28,S018,P0083,PR005,In-Store,Card,1,155.97,22.4,Completed
BF2025-001558,2025-11-23 00:24:19,S017,P0108,PR012,Online,Digital Wallet,3,79.68,52.0,Completed
BF2025-001559,2025-11-28 16:30:26,S011,P0093,PR012,Online,Digital Wallet,1,92.43,51.0,Completed
BF2025-001560,2025-11-23 17:59:57,S023,P0116,PR010,In-Store,Card,4,127.55,30.0,Completed
BF2025-001561,2025-11-30 07:43:54,S029,P0015,,In-Store,Card,1,10.94,6.1,Completed
BF2025-001562,2025-11-30 18:04:53,S028,P0068,PR013,In-Store,Card,4,17.23,13.2,Completed
BF2025-001563,2025-11-30 11:47:20,S021,P0013,,In-Store,Card,2,163.78,9.6,Completed
BF2025-001564,2025-11-30 21:34:39,S023,P0008,,In-Store,Digital Wallet,2,19.96,0.0,Completed
BF2025-001565,2025-11-25 14:12:39,S030,P0059,,In-Store,Cash,1,94.43,0.0,Completed
BF2025-001566,2025-11-28 08:47:47,S024,P0120,,Online,Card,1,310.23,0.0,Completed
BF2025-001567,2025-11-28 19:49:06,S017,P0058,PR017,In-Store,Card,4,24.79,34.4,Completed
BF2025-001568,2025-11-25 10:59:49,S015,P0082,,In-Store,Card,1,549.99,0.0,Completed
BF2025-001569,2025-11-25 19:22:06,S028,P0014,PR017,Online,Card,3,39.28,34.6,Completed
BF2025-001570,2025-11-28 11:12:42,S027,P0065,PR017,In-Store,Cash,2,16.63,37.5,Completed
BF2025-001571,2025-11-28 10:58:21,S008,P0081,PR014,In-Store,Card,4,63.57,35.8,Completed
